collected_at,city,published_date,source_name,source_title,source_url,review_status,review_note
2026-08-31T08:50:42+00:00,新竹市,2026-08-27,rti.org.tw,竹塹城隍祭總統同台高虹安、莊競程盼新竹市選出清廉市長-新聞 - rti.org.tw,https://news.google.com/rss/articles/CBMiV0FVX3lxTE1zZ0RndDNMcmdyTElZcWpvbzRkd0tuTzhKYjAwSFhGUm9ueVlfREE2X21SVDVzTExVOEV2T2xpMjhmeDAyUjFuQW4tN0x4VDRTN2hJXy1HWQ?oc=5,pending,
2026-08-31T08:50:42+00:00,新竹縣,2026-07-19,中華新聞雲／中華日報,新竹縣客家武術舞獅發展協會 勇奪市長盃冠軍 - 中華新聞雲／中華日報,https://news.google.com/rss/articles/CBMiUkFVX3lxTE9xRTI1UUJTWkdiOWoxRWdSTW5mVzBaME9KY1BFZ0EzNVpDbXZxaExsWS1BUXhHbkI3VnBhemFVdXRsaWRNRFFNa2x5MUlNQ3FpTWc?oc=5,pending,
2026-08-31T08:50:42+00:00,新竹縣,2026-07-19,自由時報,新竹客家獅勇奪北市長盃冠軍 高台後空翻驚豔全場 - 自由時報,https://news.google.com/rss/articles/CBMiZEFVX3lxTFBiVnNzOXFZSGNRUkpJQUZwTGMyaXhLX0Z1bkd1TS1CSmpZWXVaVjdYWUtVTUljVTFmdmh2X2FoVHFxVWZPUHVWd2VDeUVzVlk5R3VkYzlQRFUweDN3Q2RBODAxQnfSAWpBVV95cUxQTGNFbVR3U0ptbEhidmtxV19OTlVGVkRhUzBncnBuUkptY0Q1THN6UVF6RWdJWllQTklXYkNQVHFBUWVwOVhnZThRZmtxZWlTUkdPMFpoeWRKOGZWOFhsbnB2MzdLc2UtTkhn?oc=5,pending,
2026-08-31T08:50:42+00:00,南投縣,2026-08-28,中華新聞雲／中華日報,南投學研討會聚焦客家 發掘文化特色累積能量 - 中華新聞雲／中華日報,https://news.google.com/rss/articles/CBMiUkFVX3lxTE56bE1fLVZ1d0VETWJEamhUSm1sYnFoX1pUUzhWZmZwOHZOaEx6LXA1ek50Z0RjNzVDa29Wdkx4MjFkeFpScG5ZUTAwWTJyNF9hcGc?oc=5,pending,
2026-08-31T08:50:42+00:00,雲林縣,2026-08-14,PChome Online 新聞,2026虎尾中元文化祭系列活動展開 張麗善：朝縣定無形文化資產目標邁進 - PChome Online 新聞,https://news.google.com/rss/articles/CBMikwFBVV95cUxQOEVxNUlIb1BaMHhFb1Z1UF9DLUp0YjZORkFkTk5LZUdrMWdQZDBocXlXck5BNmZzam5Hd3ZtaHkzdFl6cFpscUlmLVhWV0lMRkVLNkN0VzFIdGhFX2p2Tk9rSVhyWWdKTjZMUzFLZEZRb3VZcW9VRmpWVG1TcTdxOTBDRU9TV3ZneHZOOV84ZDZQc00?oc=5,pending,
2026-08-31T08:50:42+00:00,雲林縣,2026-08-13,蕃新聞,虎尾百年中元文化再升級 八大普渡齊聚拚縣定無形文化資產 - 蕃新聞,https://news.google.com/rss/articles/CBMiUkFVX3lxTE1yVnJ4RHltaGxFM242cHNvVmxONUl1OExzYnA1dHFYaXo5UUhWMnRaVnlZbXMtRVZ0WVFaZ1V6MEZiSmlsTkJzcTdRZUdmUnhOSFE?oc=5,pending,
2026-08-31T08:50:42+00:00,嘉義市,2026-08-19,自由時報,阿里山林鐵「星空鐵道之旅」9/13、14啟程 每梯次限40人 - 自由時報,https://news.google.com/rss/articles/CBMiZEFVX3lxTFBjakhyYV9jMnlBTmZCTkZJNkdYLWZWaDEtVmFDclR3bEdZb3VhbXgtckJwbEdmUUh5a3R3YVMzeEZqY01LZDE3RDY3ekVNdEM2YXBlUXZuTWNQMy1TY3g4a0ZYbmo?oc=5,pending,
2026-08-31T08:50:42+00:00,嘉義縣,2026-08-19,自由時報,阿里山林鐵「星空鐵道之旅」9/13、14啟程 每梯次限40人 - 自由時報,https://news.google.com/rss/articles/CBMib0FVX3lxTE9xeGt1MkQ1QTFMeEhVYlVtaVpUU1Y1bl9ZR2pxX3lQUUNVRHlaMGFfX1hjd1k3UTl6ZDhPSERXcHk1OVB5Q0ZyR1k4dWx5NFlTMmlrdDZtXzJHQUw2WWticGk0cGRUb0tXZTAwSGx0MA?oc=5,pending,
2026-08-31T08:50:42+00:00,高雄市,2026-08-14,民視財經網,快新聞／高雄親子樂園開幕「周末湧入6萬人次」 特色公園行動聯盟：做對了 - 民視財經網,https://news.google.com/rss/articles/CBMiZkFVX3lxTFAwYXhpSWxab21lRV90UUhvdTBvZFc0WG82UUdJc21PbUVBLXFqdWNOZWVlWnVtV1g5d1dLS1NNcUZPb2p3NVd1SXZWWVBPOGl5QTAxVWhXMWphLUdTWnlXdm9RMFNfQQ?oc=5,pending,
2026-08-31T08:50:42+00:00,屏東縣,2026-08-31,樂上新聞網,屏縣無形文化資產再添成果 南州迎王平安祭典正式登錄 - 樂上新聞網,https://news.google.com/rss/articles/CBMiTEFVX3lxTE14c0hjM1dSN2VaZzd6ZThINlJjZjgtY01lTlZzZkt4UHFQRlNhRmwwOW5TZDRIeTVydWU0R1JCYk5yLVJXcjBlTUpTQnE?oc=5,pending,
