city,electoral_district,candidate,party,registration_date_roc,incumbent,roster_status,source_title,source_url,source_date
屏東縣,屏東縣第2選舉區,葉明博,無黨籍,115/09/02,,已完成登記，待中選會審定,屏東縣選舉委員會及各鄉鎮市選務作業中心115年8月31日至9月4日候選人登記情形如一覽表,https://web.cec.gov.tw/api/file/a3daa1ca-75c3-4a71-895b-5732edc63bbe.xlsx,2026-09-04
屏東縣,屏東縣第2選舉區,蘇孟淳,無黨籍,115/09/03,,已完成登記，待中選會審定,屏東縣選舉委員會及各鄉鎮市選務作業中心115年8月31日至9月4日候選人登記情形如一覽表,https://web.cec.gov.tw/api/file/a3daa1ca-75c3-4a71-895b-5732edc63bbe.xlsx,2026-09-04
屏東縣,屏東縣第2選舉區,鍾慶平,無黨籍,115/09/03,,已完成登記，待中選會審定,屏東縣選舉委員會及各鄉鎮市選務作業中心115年8月31日至9月4日候選人登記情形如一覽表,https://web.cec.gov.tw/api/file/a3daa1ca-75c3-4a71-895b-5732edc63bbe.xlsx,2026-09-04
屏東縣,屏東縣第2選舉區,鍾詔元,無黨籍,115/09/02,,已完成登記，待中選會審定,屏東縣選舉委員會及各鄉鎮市選務作業中心115年8月31日至9月4日候選人登記情形如一覽表,https://web.cec.gov.tw/api/file/a3daa1ca-75c3-4a71-895b-5732edc63bbe.xlsx,2026-09-04
屏東縣,屏東縣第2選舉區,陳秋豪,無黨籍,115/09/02,,已完成登記，待中選會審定,屏東縣選舉委員會及各鄉鎮市選務作業中心115年8月31日至9月4日候選人登記情形如一覽表,https://web.cec.gov.tw/api/file/a3daa1ca-75c3-4a71-895b-5732edc63bbe.xlsx,2026-09-04
屏東縣,屏東縣第3選舉區,利八魁,民主進步黨,115/09/02,,已完成登記，待中選會審定,屏東縣選舉委員會及各鄉鎮市選務作業中心115年8月31日至9月4日候選人登記情形如一覽表,https://web.cec.gov.tw/api/file/a3daa1ca-75c3-4a71-895b-5732edc63bbe.xlsx,2026-09-04
屏東縣,屏東縣第3選舉區,吳慈慧,中國國民黨,115/09/02,,已完成登記，待中選會審定,屏東縣選舉委員會及各鄉鎮市選務作業中心115年8月31日至9月4日候選人登記情形如一覽表,https://web.cec.gov.tw/api/file/a3daa1ca-75c3-4a71-895b-5732edc63bbe.xlsx,2026-09-04
屏東縣,屏東縣第3選舉區,徐榮耀,中國國民黨,115/09/03,,已完成登記，待中選會審定,屏東縣選舉委員會及各鄉鎮市選務作業中心115年8月31日至9月4日候選人登記情形如一覽表,https://web.cec.gov.tw/api/file/a3daa1ca-75c3-4a71-895b-5732edc63bbe.xlsx,2026-09-04
屏東縣,屏東縣第3選舉區,李世淦,中國國民黨,115/09/04,,已完成登記，待中選會審定,屏東縣選舉委員會及各鄉鎮市選務作業中心115年8月31日至9月4日候選人登記情形如一覽表,https://web.cec.gov.tw/api/file/a3daa1ca-75c3-4a71-895b-5732edc63bbe.xlsx,2026-09-04
屏東縣,屏東縣第3選舉區,林國順,無黨籍,115/09/03,,已完成登記，待中選會審定,屏東縣選舉委員會及各鄉鎮市選務作業中心115年8月31日至9月4日候選人登記情形如一覽表,https://web.cec.gov.tw/api/file/a3daa1ca-75c3-4a71-895b-5732edc63bbe.xlsx,2026-09-04
屏東縣,屏東縣第3選舉區,林郁虹,無黨籍,115/09/02,,已完成登記，待中選會審定,屏東縣選舉委員會及各鄉鎮市選務作業中心115年8月31日至9月4日候選人登記情形如一覽表,https://web.cec.gov.tw/api/file/a3daa1ca-75c3-4a71-895b-5732edc63bbe.xlsx,2026-09-04
屏東縣,屏東縣第3選舉區,潘炩禕,民主進步黨,115/09/03,,已完成登記，待中選會審定,屏東縣選舉委員會及各鄉鎮市選務作業中心115年8月31日至9月4日候選人登記情形如一覽表,https://web.cec.gov.tw/api/file/a3daa1ca-75c3-4a71-895b-5732edc63bbe.xlsx,2026-09-04
屏東縣,屏東縣第3選舉區,潘筱潔,民主進步黨,115/09/03,,已完成登記，待中選會審定,屏東縣選舉委員會及各鄉鎮市選務作業中心115年8月31日至9月4日候選人登記情形如一覽表,https://web.cec.gov.tw/api/file/a3daa1ca-75c3-4a71-895b-5732edc63bbe.xlsx,2026-09-04
屏東縣,屏東縣第3選舉區,潘連周,無黨籍,115/09/03,,已完成登記，待中選會審定,屏東縣選舉委員會及各鄉鎮市選務作業中心115年8月31日至9月4日候選人登記情形如一覽表,https://web.cec.gov.tw/api/file/a3daa1ca-75c3-4a71-895b-5732edc63bbe.xlsx,2026-09-04
屏東縣,屏東縣第3選舉區,許馨勻,中國國民黨,115/09/02,,已完成登記，待中選會審定,屏東縣選舉委員會及各鄉鎮市選務作業中心115年8月31日至9月4日候選人登記情形如一覽表,https://web.cec.gov.tw/api/file/a3daa1ca-75c3-4a71-895b-5732edc63bbe.xlsx,2026-09-04
屏東縣,屏東縣第3選舉區,陳宗廷,無黨籍,115/09/01,,已完成登記，待中選會審定,屏東縣選舉委員會及各鄉鎮市選務作業中心115年8月31日至9月4日候選人登記情形如一覽表,https://web.cec.gov.tw/api/file/a3daa1ca-75c3-4a71-895b-5732edc63bbe.xlsx,2026-09-04
屏東縣,屏東縣第3選舉區,陳志成,無黨籍,115/09/03,,已完成登記，待中選會審定,屏東縣選舉委員會及各鄉鎮市選務作業中心115年8月31日至9月4日候選人登記情形如一覽表,https://web.cec.gov.tw/api/file/a3daa1ca-75c3-4a71-895b-5732edc63bbe.xlsx,2026-09-04
屏東縣,屏東縣第3選舉區,魏楓淩,無黨籍,115/08/31,,已完成登記，待中選會審定,屏東縣選舉委員會及各鄉鎮市選務作業中心115年8月31日至9月4日候選人登記情形如一覽表,https://web.cec.gov.tw/api/file/a3daa1ca-75c3-4a71-895b-5732edc63bbe.xlsx,2026-09-04
屏東縣,屏東縣第3選舉區,黃建溢,民主進步黨,115/09/02,,已完成登記，待中選會審定,屏東縣選舉委員會及各鄉鎮市選務作業中心115年8月31日至9月4日候選人登記情形如一覽表,https://web.cec.gov.tw/api/file/a3daa1ca-75c3-4a71-895b-5732edc63bbe.xlsx,2026-09-04
屏東縣,屏東縣第4選舉區,劉孟君,民主進步黨,115/09/01,,已完成登記，待中選會審定,屏東縣選舉委員會及各鄉鎮市選務作業中心115年8月31日至9月4日候選人登記情形如一覽表,https://web.cec.gov.tw/api/file/a3daa1ca-75c3-4a71-895b-5732edc63bbe.xlsx,2026-09-04
屏東縣,屏東縣第4選舉區,呂少麒,民主進步黨,115/09/02,,已完成登記，待中選會審定,屏東縣選舉委員會及各鄉鎮市選務作業中心115年8月31日至9月4日候選人登記情形如一覽表,https://web.cec.gov.tw/api/file/a3daa1ca-75c3-4a71-895b-5732edc63bbe.xlsx,2026-09-04
屏東縣,屏東縣第4選舉區,周芸均,中國國民黨,115/09/02,,已完成登記，待中選會審定,屏東縣選舉委員會及各鄉鎮市選務作業中心115年8月31日至9月4日候選人登記情形如一覽表,https://web.cec.gov.tw/api/file/a3daa1ca-75c3-4a71-895b-5732edc63bbe.xlsx,2026-09-04
屏東縣,屏東縣第4選舉區,方冠丁,民主進步黨,115/09/02,,已完成登記，待中選會審定,屏東縣選舉委員會及各鄉鎮市選務作業中心115年8月31日至9月4日候選人登記情形如一覽表,https://web.cec.gov.tw/api/file/a3daa1ca-75c3-4a71-895b-5732edc63bbe.xlsx,2026-09-04
屏東縣,屏東縣第4選舉區,方文正,民主進步黨,115/09/02,,已完成登記，待中選會審定,屏東縣選舉委員會及各鄉鎮市選務作業中心115年8月31日至9月4日候選人登記情形如一覽表,https://web.cec.gov.tw/api/file/a3daa1ca-75c3-4a71-895b-5732edc63bbe.xlsx,2026-09-04
屏東縣,屏東縣第4選舉區,林宇澤,無黨籍,115/09/03,,已完成登記，待中選會審定,屏東縣選舉委員會及各鄉鎮市選務作業中心115年8月31日至9月4日候選人登記情形如一覽表,https://web.cec.gov.tw/api/file/a3daa1ca-75c3-4a71-895b-5732edc63bbe.xlsx,2026-09-04
屏東縣,屏東縣第4選舉區,林蔡鳯梅,無黨籍,115/09/02,,已完成登記，待中選會審定,屏東縣選舉委員會及各鄉鎮市選務作業中心115年8月31日至9月4日候選人登記情形如一覽表,https://web.cec.gov.tw/api/file/a3daa1ca-75c3-4a71-895b-5732edc63bbe.xlsx,2026-09-04
屏東縣,屏東縣第4選舉區,胡嘉玲,中國國民黨,115/09/01,,已完成登記，待中選會審定,屏東縣選舉委員會及各鄉鎮市選務作業中心115年8月31日至9月4日候選人登記情形如一覽表,https://web.cec.gov.tw/api/file/a3daa1ca-75c3-4a71-895b-5732edc63bbe.xlsx,2026-09-04
屏東縣,屏東縣第4選舉區,許展維,民主進步黨,115/09/02,,已完成登記，待中選會審定,屏東縣選舉委員會及各鄉鎮市選務作業中心115年8月31日至9月4日候選人登記情形如一覽表,https://web.cec.gov.tw/api/file/a3daa1ca-75c3-4a71-895b-5732edc63bbe.xlsx,2026-09-04
屏東縣,屏東縣第4選舉區,鄭喬云,無黨籍,115/09/02,,已完成登記，待中選會審定,屏東縣選舉委員會及各鄉鎮市選務作業中心115年8月31日至9月4日候選人登記情形如一覽表,https://web.cec.gov.tw/api/file/a3daa1ca-75c3-4a71-895b-5732edc63bbe.xlsx,2026-09-04
屏東縣,屏東縣第5選舉區,周碧雲,民主進步黨,115/08/31,,已完成登記，待中選會審定,屏東縣選舉委員會及各鄉鎮市選務作業中心115年8月31日至9月4日候選人登記情形如一覽表,https://web.cec.gov.tw/api/file/a3daa1ca-75c3-4a71-895b-5732edc63bbe.xlsx,2026-09-04
屏東縣,屏東縣第5選舉區,張榮傑,無黨籍,115/09/03,,已完成登記，待中選會審定,屏東縣選舉委員會及各鄉鎮市選務作業中心115年8月31日至9月4日候選人登記情形如一覽表,https://web.cec.gov.tw/api/file/a3daa1ca-75c3-4a71-895b-5732edc63bbe.xlsx,2026-09-04
屏東縣,屏東縣第5選舉區,羅平道,民主進步黨,115/09/01,,已完成登記，待中選會審定,屏東縣選舉委員會及各鄉鎮市選務作業中心115年8月31日至9月4日候選人登記情形如一覽表,https://web.cec.gov.tw/api/file/a3daa1ca-75c3-4a71-895b-5732edc63bbe.xlsx,2026-09-04
屏東縣,屏東縣第5選舉區,陳靜芳,中國國民黨,115/09/03,,已完成登記，待中選會審定,屏東縣選舉委員會及各鄉鎮市選務作業中心115年8月31日至9月4日候選人登記情形如一覽表,https://web.cec.gov.tw/api/file/a3daa1ca-75c3-4a71-895b-5732edc63bbe.xlsx,2026-09-04
屏東縣,屏東縣第5選舉區,黃盈裕,無黨籍,115/09/02,,已完成登記，待中選會審定,屏東縣選舉委員會及各鄉鎮市選務作業中心115年8月31日至9月4日候選人登記情形如一覽表,https://web.cec.gov.tw/api/file/a3daa1ca-75c3-4a71-895b-5732edc63bbe.xlsx,2026-09-04
屏東縣,屏東縣第6選舉區,張榮志,中國國民黨,115/09/02,,已完成登記，待中選會審定,屏東縣選舉委員會及各鄉鎮市選務作業中心115年8月31日至9月4日候選人登記情形如一覽表,https://web.cec.gov.tw/api/file/a3daa1ca-75c3-4a71-895b-5732edc63bbe.xlsx,2026-09-04
屏東縣,屏東縣第6選舉區,李建華,民主進步黨,115/09/04,,已完成登記，待中選會審定,屏東縣選舉委員會及各鄉鎮市選務作業中心115年8月31日至9月4日候選人登記情形如一覽表,https://web.cec.gov.tw/api/file/a3daa1ca-75c3-4a71-895b-5732edc63bbe.xlsx,2026-09-04
屏東縣,屏東縣第6選舉區,潘芳泉,民主進步黨,115/09/03,,已完成登記，待中選會審定,屏東縣選舉委員會及各鄉鎮市選務作業中心115年8月31日至9月4日候選人登記情形如一覽表,https://web.cec.gov.tw/api/file/a3daa1ca-75c3-4a71-895b-5732edc63bbe.xlsx,2026-09-04
屏東縣,屏東縣第6選舉區,盧邑宸,無黨籍,115/08/31,,已完成登記，待中選會審定,屏東縣選舉委員會及各鄉鎮市選務作業中心115年8月31日至9月4日候選人登記情形如一覽表,https://web.cec.gov.tw/api/file/a3daa1ca-75c3-4a71-895b-5732edc63bbe.xlsx,2026-09-04
屏東縣,屏東縣第7選舉區,陳國在,無黨籍,115/09/01,,已完成登記，待中選會審定,屏東縣選舉委員會及各鄉鎮市選務作業中心115年8月31日至9月4日候選人登記情形如一覽表,https://web.cec.gov.tw/api/file/a3daa1ca-75c3-4a71-895b-5732edc63bbe.xlsx,2026-09-04
屏東縣,屏東縣第7選舉區,陳建興,無黨籍,115/08/31,,已完成登記，待中選會審定,屏東縣選舉委員會及各鄉鎮市選務作業中心115年8月31日至9月4日候選人登記情形如一覽表,https://web.cec.gov.tw/api/file/a3daa1ca-75c3-4a71-895b-5732edc63bbe.xlsx,2026-09-04
屏東縣,屏東縣第8選舉區,潘翠雲,中國國民黨,115/09/02,,已完成登記，待中選會審定,屏東縣選舉委員會及各鄉鎮市選務作業中心115年8月31日至9月4日候選人登記情形如一覽表,https://web.cec.gov.tw/api/file/a3daa1ca-75c3-4a71-895b-5732edc63bbe.xlsx,2026-09-04
屏東縣,屏東縣第9選舉區,張利惠,中國國民黨,115/09/04,,已完成登記，待中選會審定,屏東縣選舉委員會及各鄉鎮市選務作業中心115年8月31日至9月4日候選人登記情形如一覽表,https://web.cec.gov.tw/api/file/a3daa1ca-75c3-4a71-895b-5732edc63bbe.xlsx,2026-09-04
屏東縣,屏東縣第9選舉區,江金妹,無黨籍,115/09/02,,已完成登記，待中選會審定,屏東縣選舉委員會及各鄉鎮市選務作業中心115年8月31日至9月4日候選人登記情形如一覽表,https://web.cec.gov.tw/api/file/a3daa1ca-75c3-4a71-895b-5732edc63bbe.xlsx,2026-09-04
彰化縣,彰化縣第10選舉區,吳秋祿,中國國民黨,115/09/02,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第10選舉區,張瑋婷,中國國民黨,115/09/03,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第10選舉區,王昌智,無黨籍,115/09/03,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第10選舉區,肯當．迪洛 安,無黨籍,115/09/03,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第10選舉區,謝秀美,無黨籍,115/09/03,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第10選舉區,金凱傑 Ilia． Nangavulan,中國國民黨,115/09/01,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第10選舉區,高世鴻,無黨籍,115/09/01,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第10選舉區,高采翎,台灣民眾黨,115/09/04,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第1選舉區,吳韋達,台灣民眾黨,115/09/04,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第1選舉區,李成濟,民主進步黨,115/09/04,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第1選舉區,林世明,民主進步黨,115/09/02,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第1選舉區,林世賢,民主進步黨,115/09/02,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第1選舉區,楊子賢,民主進步黨,115/09/02,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第1選舉區,温芝樺,中國國民黨,115/09/02,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第1選舉區,白玉如,中國國民黨,115/09/02,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第1選舉區,莊陞漢,民主進步黨,115/08/31,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第1選舉區,許原龍,中國國民黨,115/09/01,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第1選舉區,許雅琳,民主進步黨,115/09/02,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第1選舉區,謝宗樺,無黨籍,115/09/02,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第1選舉區,陳銌銌,無黨籍,115/09/04,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第1選舉區,顧勝敏,中國國民黨,115/09/02,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第1選舉區,黃千宴,中國國民黨,115/09/02,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第1選舉區,黃玉如,無黨籍,115/09/03,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第2選舉區,凃淑媚,中國國民黨,115/09/02,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第2選舉區,林英嘉,無黨籍,115/08/31,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第2選舉區,楊竣程,中國國民黨,115/09/02,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第2選舉區,王信筌,中國國民黨,115/09/03,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第2選舉區,蔡匡威,民主進步黨,115/09/02,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第2選舉區,蔣煙燈,民主進步黨,115/09/02,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第2選舉區,藍駿宇,民主進步黨,115/09/02,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第2選舉區,許志宏,中國國民黨,115/09/02,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第2選舉區,郭燕陵,無黨籍,115/09/03,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第3選舉區,周君綾,民主進步黨,115/09/03,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第3選舉區,曾煥燁,民主進步黨,115/09/03,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第3選舉區,林宗翰,無黨籍,115/09/03,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第3選舉區,林小琪,中國國民黨,115/09/03,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第3選舉區,林明鴻,無黨籍,115/09/04,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第3選舉區,柯振杯,中國國民黨,115/09/04,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第3選舉區,王國忠,無黨籍,115/09/03,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第3選舉區,蕭文雄,民主進步黨,115/09/02,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第3選舉區,蘇智弦,台灣民眾黨,115/09/04,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第3選舉區,鍾雅茹,中國國民黨,115/09/03,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第4選舉區,劉惠娟,無黨籍,115/09/03,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第4選舉區,張愉婕,中國國民黨,115/09/02,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第4選舉區,張欣倩,民主進步黨,115/09/02,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第4選舉區,張詠勝,中國國民黨,115/09/02,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第4選舉區,張詩怡,無黨籍,115/09/02,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第4選舉區,張雪如,台灣民眾黨,115/09/02,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第4選舉區,曹嘉豪,中國國民黨,115/09/04,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第4選舉區,林俊毅,無黨籍,115/09/03,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第4選舉區,游筑凱,中國國民黨,115/09/02,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
彰化縣,彰化縣第4選舉區,詹雅婷,無黨籍,115/09/02,,已完成登記，待中選會審定,115年彰化縣議員選舉候選人登記概況表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/0f035caf-13d2-4c4b-962d-008177a3944a.pdf,2026-09-04
